ip,country_code,region_code,city,zip_code,latitude,longitude,handle,name,last_changed,registration
144.168.44.53,US,TX,Austin,78751,30.3106,-97.7227,NET-144-168-32-0-1,INCERO-LLC,2015-09-02,2015-09-02
18.213.22.232,US,MA,Cambridge,02139,42.3646,-71.1028,NET-18-213-0-0-1,AT-88-Z,2017-04-18,2017-04-18
247.219.41.234,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
111.191.67.62,JP,,,,35.69,139.69,NET-111-0-0-0-1,APNIC-AP,2010-07-30,2008-11-12
143.232.134.117,US,CA,Mountain View,94035,37.386,-122.0838,NET-143-232-0-0-1,AMES-FDDI-NET,2008-12-16,1990-10-26
220.112.119.109,CN,11,Beijing,,39.9289,116.3883,NET-220-0-0-0-1,APNIC6,2010-07-30,NA
188.98.53.19,DE,BW,Magstadt,71106,48.7402,8.9662,NET-188-0-0-0-1,188-RIPE,2004-03-16,NA
186.211.199.197,BR,,,,-22.8305,-43.2192,NET-186-0-0-0-1,LACNIC-186,2010-07-21,2007-09-28
5.29.85.254,IL,TA,Holon,,32.0114,34.7722,NET-5-0-0-0-1,RIPE-5,2010-12-13,2010-11-30
222.230.110.157,JP,13,Tokyo,100-0001,35.6427,139.7677,NET-222-0-0-0-1,APNIC8,2010-07-30,2003-02-13
98.112.205.27,US,CA,Torrance,90501,33.8302,-118.3147,NET-98-112-205-24-1,FTTP,2008-10-31,2008-10-31
81.250.110.227,FR,HDF,Toufflers,59390,50.6604,3.2336,NET-81-0-0-0-1,81-RIPE,2009-03-25,NA
128.206.172.74,US,MO,Columbia,65211,38.9517,-92.3342,NET-128-206-0-0-1,MONET,2002-08-22,1987-11-18
107.24.135.36,US,,,,37.751,-97.822,NET-107-24-128-0-1,SPRINT-107-24-128-0,2016-08-18,2016-08-18
125.119.155.43,CN,33,Hangzhou,,30.2936,120.1614,NET-125-0-0-0-1,APNIC-125,2010-07-30,2005-01-27
114.170.59.102,JP,17,Kanazawa,920-8203,36.5944,136.6256,NET-114-0-0-0-1,APNIC-114,2010-07-30,2007-10-29
59.230.208.5,CN,11,Beijing,,39.9289,116.3883,NET-59-0-0-0-1,APNIC-59,2010-07-30,2004-05-04
215.248.139.235,US,,,,37.751,-97.822,NET-215-0-0-0-1,DNIC-NET-215,2011-06-21,1998-06-05
121.66.89.194,KR,11,Seoul,,37.5111,126.9743,NET-121-0-0-0-1,APNIC-121,2010-07-30,2006-01-06
60.233.102.178,CN,37,Jinan,,36.6683,116.9972,NET-60-0-0-0-1,APNIC-60,2010-07-30,2003-04-06
156.137.59.170,US,VA,Ashburn,21571,39.0437,-77.4875,NET-156-137-0-0-1,DHLNET-156-137,2017-01-13,1992-06-09
180.124.104.113,CN,32,Nanjing,,32.0617,118.7778,NET-180-0-0-0-1,APNIC-180,2010-07-30,2009-04-30
118.219.93.139,KR,,,,37.5112,126.9741,NET-118-0-0-0-1,APNIC-118,2010-07-30,2007-01-17
233.148.100.45,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
248.88.168.101,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
94.229.232.246,RU,ULY,,,54.3282,48.3866,NET-94-0-0-0-1,94-RIPE,2009-05-18,2007-07-30
132.1.129.47,US,AL,Montgomery,36114,32.404,-86.2539,NET-132-1-0-0-1,VANDENBERG-NET,2010-06-02,1989-10-13
9.158.196.145,US,NC,Durham,27709,35.994,-78.8986,NET-9-0-0-0-1,IBM,2011-09-06,1988-12-16
58.214.32.18,CN,32,Nanjing,,32.0617,118.7778,NET-58-0-0-0-1,APNIC-58,2010-07-30,2004-05-04
60.133.41.35,JP,22,Hamamatsu,432-8033,34.7,137.7333,NET-60-0-0-0-1,APNIC-60,2010-07-30,2003-04-06
92.139.235.211,FR,,,,48.8582,2.3387,NET-92-0-0-0-1,92-RIPE,2009-05-18,2007-03-27
164.88.197.102,ZA,GT,Johannesburg,2000,-26.2309,28.0583,NET-164-88-0-0-1,AFRINIC-164-88-0-0,2005-02-21,2005-02-21
198.111.111.80,US,MI,Ann Arbor,48104,42.2734,-83.7133,NET-198-108-0-0-1,MICH-42,2012-04-02,1993-03-26
148.37.31.41,US,,,,37.751,-97.822,NET-148-10-0-0-1,DNIC-SNET-148-010,2009-04-16,1991-03-13
148.254.28.38,US,,,,37.751,-97.822,NET-148-254-0-0-1,COGENT-148-254-16,2011-05-27,1991-03-06
37.131.224.164,GE,,,,42.0,43.5,NET-37-0-0-0-1,RIPE-37,2011-01-17,2010-11-30
81.55.105.28,FR,,,,48.8582,2.3387,NET-81-0-0-0-1,81-RIPE,2009-03-25,NA
76.190.195.215,US,OH,Lisbon,44432,40.7442,-80.7546,NET-76-190-0-0-1,RRACI,2007-03-12,2006-07-26
203.188.17.206,TH,10,Bangkok,10200,13.7594,100.4889,NET-203-0-0-0-1,APNIC-203,2010-08-02,1994-04-05
35.182.54.179,CA,QC,Montreal,H3G,45.5,-73.5833,NET-35-182-0-0-1,AMAZON-YUL,2017-04-11,2017-04-11
157.42.210.201,IN,,,,20.0,77.0,NET-157-32-0-0-1,APNIC,2016-06-27,2016-06-27
248.224.132.52,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
247.88.101.247,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
118.248.105.158,CN,43,Changsha,,28.1792,113.1136,NET-118-0-0-0-1,APNIC-118,2010-07-30,2007-01-17
198.173.109.173,US,CO,Englewood,80111,39.6237,-104.8738,NET-198-170-0-0-1,NTTA-198-170,2012-03-02,1993-05-06
248.73.151.53,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
150.74.124.145,JP,,,,35.69,139.69,NET-150-0-0-0-0,APNIC-ERX-150,2010-07-30,1993-05-01
222.146.108.219,JP,01,Abuta,,42.5539,140.7572,NET-222-0-0-0-1,APNIC8,2010-07-30,2003-02-13
242.59.168.64,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
99.39.4.80,US,,,,37.751,-97.822,NET-99-0-0-0-1,SBCIS-SBIS,2012-03-02,2008-02-25
77.67.73.14,IE,,,,53.3472,-6.2439,NET-77-0-0-0-1,77-RIPE,2009-05-18,2006-08-29
55.141.251.173,US,AZ,Fort Huachuca,85613,31.5273,-110.3607,NET-55-0-0-0-1,CONUS-RCAS,2011-02-23,1996-10-26
31.225.71.74,DE,,,,51.2993,9.491,NET-31-0-0-0-1,RIPE-31,2010-05-18,NA
78.30.64.63,PL,,,,52.2394,21.0362,NET-78-0-0-0-1,78-RIPE,2009-05-18,2006-08-29
197.217.140.180,AO,,,,-12.5,18.5,NET-197-0-0-0-1,NET197,2010-11-09,2008-10-27
132.146.155.139,GB,,,,51.4964,-0.1224,NET-132-146-0-0-1,RIPE-ERX-132-146-0-0,2003-12-11,2003-12-11
135.89.54.133,US,,,,37.751,-97.822,NET-135-89-0-0-1,ATT-135-89-0-0-B,2012-04-02,1996-04-30
134.104.208.27,DE,NW,Bonn,53125,50.7333,7.1,NET-134-91-0-0-1,RIPE-ERX-134-91-0-0,2003-11-26,2003-11-26
52.119.139.48,US,WA,Seattle,98109,47.6344,-122.3422,NET-52-119-128-0-1,AT-88-Z,2016-08-09,2016-08-09
166.23.185.205,US,CO,Denver,80221,39.8158,-105.0128,NET-166-21-0-0-1,MMC2,2013-03-05,1993-06-21
199.236.59.135,US,CO,Englewood,80111,39.6237,-104.8738,NET-199-236-0-0-1,NTTA-199-236,2012-03-02,1994-04-18
255.102.176.159,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
86.235.72.103,FR,GES,Plobsheim,67115,48.4698,7.7244,NET-86-0-0-0-1,86-RIPE,2009-05-18,2004-04-01
178.18.221.86,RU,,,,55.7386,37.6068,NET-178-0-0-0-1,178-RIPE,2009-05-18,2009-01-30
212.232.13.87,RU,VOR,Voronezh,394000,51.6664,39.17,NET-212-0-0-0-1,RIPE-NCC-212,2009-03-25,1997-11-14
60.146.126.9,JP,14,Yokohama,231-0021,35.4478,139.6425,NET-60-0-0-0-1,APNIC-60,2010-07-30,2003-04-06
79.204.217.201,DE,SH,Lübeck,23556,53.8672,10.6478,NET-79-0-0-0-1,79-RIPE,2009-05-18,2006-08-29
22.68.220.138,US,,,,37.751,-97.822,NET-22-0-0-0-1,DNIC-SNET-022,2009-04-15,1989-06-26
21.26.66.92,US,,,,37.751,-97.822,NET-21-0-0-0-1,DNIC-SNET-021,2009-06-19,1991-07-01
13.202.83.43,US,CT,Norwalk,06850,41.1271,-73.4416,NET-13-184-0-0-1,XEROX-NET,2016-08-09,1986-04-25
183.55.34.54,CN,44,Guangzhou,,23.1167,113.25,NET-183-0-0-0-1,APNIC-183,2010-07-30,2009-04-30
82.239.218.49,FR,OCC,Lunel,34400,43.6778,4.1361,NET-82-0-0-0-1,82-RIPE,2004-03-16,2002-11-23
171.234.64.39,VN,03,Thanh Pho Ha Giang,,22.8333,104.9833,NET-171-0-0-0-0,APNIC-ERX-171,2010-07-30,1993-05-01
225.180.25.62,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
5.7.167.0,DE,,,,51.2993,9.491,NET-5-0-0-0-1,RIPE-5,2010-12-13,2010-11-30
60.215.119.202,CN,37,Jinan,,36.6683,116.9972,NET-60-0-0-0-1,APNIC-60,2010-07-30,2003-04-06
126.31.97.137,JP,43,Kumamoto,862-0953,32.7897,130.7417,NET-126-0-0-0-1,APNIC-126,2009-10-08,2005-01-27
111.241.167.17,TW,,,,23.5,121.0,NET-111-0-0-0-1,APNIC-AP,2010-07-30,2008-11-12
87.201.11.157,AE,,,,24.0,54.0,NET-87-0-0-0-1,87-RIPE,2009-05-18,2004-04-01
4.106.116.164,US,,,,37.751,-97.822,NET-4-0-0-0-1,LVLT-ORG-4-8,2012-02-24,1992-12-01
159.11.39.18,US,,,,37.751,-97.822,NET-159-11-0-0-1,PHMNET,1993-06-01,1992-02-24
160.54.84.191,DE,NW,Bonn,53125,50.7333,7.1,NET-160-44-0-0-1,RIPE-ERX-160-44-0-0,2004-04-05,2004-04-05
238.103.192.141,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
47.81.247.180,US,CA,San Mateo,94402,37.526,-122.3558,NET-47-74-0-0-1,AL-3,2017-04-26,2016-03-17
138.34.16.238,CA,ON,Bancroft,k0l 1c0,44.7767,-77.9687,NET-138-34-0-0-1,ETAN-1,2012-04-05,1990-01-31
35.124.125.206,US,MI,Ann Arbor,48104,42.2734,-83.7133,NET-35-0-0-0-1,MICH-1,2015-09-18,1994-04-01
209.92.240.224,US,MA,Lowell,01852,42.6339,-71.2957,NET-209-92-240-128-1,RTBLK240-A-FASTNET,2000-09-20,2000-09-20
33.53.170.83,US,,,,37.751,-97.822,NET-33-0-0-0-1,DISN-IP-LEGACY,2013-09-11,1991-01-01
119.42.62.72,HK,,,,22.25,114.1667,NET-119-0-0-0-1,APNIC-119,2010-07-30,2007-01-17
90.227.219.24,SE,Y,Matfors,864 01,62.35,17.0333,NET-90-0-0-0-1,90-RIPE,2009-05-18,2005-06-30
8.16.237.95,US,,,,37.751,-97.822,NET-8-0-0-0-1,LVLT-ORG-8-8,2012-02-24,1992-12-01
134.244.120.228,US,NJ,Iselin,08830,40.5692,-74.3158,NET-134-244-0-0-1,SIEMENS-AG,2016-01-05,1989-08-15
240.164.252.217,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
110.122.28.100,CN,11,Beijing,,39.9289,116.3883,NET-110-0-0-0-1,APNIC-AP,2010-07-30,2008-11-12
11.55.115.154,US,,,,37.751,-97.822,NET-11-0-0-0-1,DODIIS,2007-08-22,1984-01-19
119.182.132.2,CN,37,Jinan,,36.6683,116.9972,NET-119-0-0-0-1,APNIC-119,2010-07-30,2007-01-17
162.58.67.210,US,OK,Oklahoma City,73125,35.4654,-97.5218,NET-162-58-0-0-1,MMAC2,2013-04-11,1992-08-06
110.201.85.66,CN,11,Beijing,,39.9289,116.3883,NET-110-0-0-0-1,APNIC-AP,2010-07-30,2008-11-12
122.178.153.212,IN,TN,Erode,638001,11.35,77.7333,NET-122-0-0-0-1,APNIC-122,2010-07-30,2006-01-06
52.185.196.150,US,TX,San Antonio,78288,29.4241,-98.4936,NET-52-145-0-0-1,MSFT,2015-11-24,2015-11-24
177.125.95.104,BR,MG,Mariana,35420,-20.3241,-43.3067,NET-177-0-0-0-0,LACNIC-177,2010-07-21,1993-05-01
154.144.220.98,MA,,,,32.0,-5.0,NET-154-0-0-0-0,NET154,2010-11-09,1993-05-01
40.215.118.121,US,,,,37.751,-97.822,NET-40-144-0-0-1,LILLY-NET,2012-11-13,1991-04-23
39.149.181.187,CN,,,,34.7725,113.7266,NET-39-0-0-0-1,APNIC-39,2011-02-10,2011-01-09
250.4.203.195,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
112.58.35.202,CN,,,,34.7725,113.7266,NET-112-0-0-0-1,APNIC-112,2010-07-30,2008-05-27
130.48.173.126,US,,,,37.751,-97.822,NET-130-48-0-0-1,ATT-DDO,2012-04-02,1988-05-16
125.189.88.118,KR,,,,37.5112,126.9741,NET-125-0-0-0-1,APNIC-125,2010-07-30,2005-01-27
96.29.253.90,US,KY,Mount Washington,40047,38.0417,-85.5753,NET-96-28-0-0-1,INSIGHTBB-SERVICES,2017-01-13,2007-11-09
232.15.156.93,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
68.1.217.43,US,NV,Las Vegas,89103,36.11,-115.2118,NET-68-1-208-0-1,NETBLK-AT-INT-68-1-208-0,2008-05-16,2008-05-16
151.191.215.121,US,CT,Stamford,06901,41.053,-73.5356,NET-151-191-0-0-1,UBSNYC,2015-11-07,1991-09-23
39.41.109.104,PK,IS,Islamabad,44000,33.6957,73.0113,NET-39-0-0-0-1,APNIC-39,2011-02-10,2011-01-09
89.230.162.160,PL,MZ,Bikowek,05-600,51.8828,20.8217,NET-89-0-0-0-1,89-RIPE,2009-05-18,2005-06-30
38.41.135.29,US,,,,37.751,-97.822,NET-38-0-0-0-1,COGENT-A,2011-05-20,1991-04-16
187.188.236.43,MX,CMX,Mexico City,06300,19.4342,-99.1386,NET-187-0-0-0-1,LACNIC-187,2010-07-21,2007-09-28
116.56.150.175,CN,44,Guangzhou,,23.1167,113.25,NET-116-0-0-0-1,APNIC-116,2010-07-30,2007-01-17
135.205.35.193,US,,,,37.751,-97.822,NET-135-197-0-0-1,ATT-135-197-219-B,2012-04-02,1996-04-30
218.132.29.209,JP,,,,35.69,139.69,NET-218-0-0-0-1,APNIC4,2010-07-30,2000-12-07
152.104.97.16,HK,,,,22.25,114.1667,NET-152-101-0-0-1,APNIC-ERX-152-101-0-0,2009-10-08,2004-03-03
250.126.60.10,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
232.121.155.120,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
193.4.148.151,IS,,,,65.0,-18.0,NET-193-0-0-0-1,RIPE-CBLK,2009-03-25,1992-08-12
3.246.33.85,US,CT,Fairfield,06828,41.1412,-73.2637,NET-3-0-0-0-1,GE-INTERNET,2008-03-28,1988-02-23
143.146.62.3,US,AL,Montgomery,36114,32.404,-86.2539,NET-143-139-0-0-1,AFIN-B,2009-05-13,1990-09-21
7.69.247.50,US,,,,37.751,-97.822,NET-7-0-0-0-1,DISANET7,2006-04-28,1997-11-24
254.79.250.196,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
114.8.241.152,ID,JK,Jakarta,,-6.1744,106.8294,NET-114-0-0-0-1,APNIC-114,2010-07-30,2007-10-29
89.9.146.123,NO,,,,59.95,10.75,NET-89-0-0-0-1,89-RIPE,2009-05-18,2005-06-30
3.143.68.29,US,CT,Fairfield,06828,41.1412,-73.2637,NET-3-0-0-0-1,GE-INTERNET,2008-03-28,1988-02-23
253.89.37.76,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
186.210.162.217,BR,MG,Patos de Minas,,-18.5881,-46.5141,NET-186-0-0-0-1,LACNIC-186,2010-07-21,2007-09-28
254.39.207.15,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
161.113.251.25,US,NJ,Peapack,07977,40.7168,-74.6565,NET-161-113-0-0-1,BENEFICIAL1,1992-06-30,1992-06-30
119.160.144.197,BN,BM,Bandar Seri Begawan,,4.8833,114.9333,NET-119-0-0-0-1,APNIC-119,2010-07-30,2007-01-17
90.25.142.255,FR,PDL,Cholet,49300,47.0667,-0.8833,NET-90-0-0-0-1,90-RIPE,2009-05-18,2005-06-30
86.240.190.6,FR,,,,48.8582,2.3387,NET-86-0-0-0-1,86-RIPE,2009-05-18,2004-04-01
72.198.213.142,US,NE,Omaha,68104,41.2959,-95.9991,NET-72-198-192-0-1,NETBLK-OM-RDC-72-198-192-0,2006-03-17,2006-03-17
46.72.4.2,RU,BEL,Belgorod,308001,50.61,36.58,NET-46-0-0-0-0,46-RIPE,2009-09-30,2009-09-29
255.198.197.94,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
181.57.129.79,CO,,,,4.5981,-74.0758,NET-181-0-0-0-0,LACNIC-181,2010-07-21,1993-05-01
90.171.159.162,ES,CL,Valladolid,47007,41.6552,-4.7237,NET-90-0-0-0-1,90-RIPE,2009-05-18,2005-06-30
30.174.209.137,US,,,,37.751,-97.822,NET-30-0-0-0-1,DNIC-NET-030,2009-06-19,1991-07-01
133.52.180.207,JP,,,,35.69,139.69,NET-133-0-0-0-1,JAPAN-INET,2013-01-14,1997-03-01
55.97.110.82,US,AZ,Fort Huachuca,85613,31.5273,-110.3607,NET-55-0-0-0-1,CONUS-RCAS,2011-02-23,1996-10-26
93.121.47.248,GB,,,,51.4964,-0.1224,NET-93-0-0-0-1,93-RIPE,2009-05-18,2007-03-27
23.45.68.5,US,MA,Cambridge,02142,42.3626,-71.0843,NET-23-32-0-0-1,AKAMAI,2012-03-02,2011-05-16
57.239.101.146,BE,,,,50.85,4.35,NET-57-0-0-0-1,RIPE-ERX-57,2014-10-14,1993-06-21
223.211.109.179,CN,11,Beijing,,39.9289,116.3883,NET-223-0-0-0-1,APNIC-223,2010-07-30,2003-03-16
118.138.213.7,AU,VIC,Clayton,3168,-37.9167,145.1167,NET-118-0-0-0-1,APNIC-118,2010-07-30,2007-01-17
15.81.202.112,US,CA,Palo Alto,94304,37.3762,-122.1826,NET-15-0-0-0-1,HP-INTERNET,2017-06-07,1994-07-01
252.230.217.127,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
54.239.205.46,US,WA,Seattle,98101,47.6103,-122.3341,NET-54-239-192-0-2,AMAZO-CF5,2013-11-04,2013-11-04
23.198.139.177,US,MA,Cambridge,02142,42.3626,-71.0843,NET-23-192-0-0-1,AKAMAI,2013-08-09,2013-07-12
52.204.214.79,US,VA,Ashburn,20149,39.0481,-77.4729,NET-52-192-0-0-1,AT-88-Z,2015-09-02,2015-09-02
228.204.117.56,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
240.235.129.97,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
32.102.172.191,US,,,,37.751,-97.822,NET-32-102-160-0-1,ATGS-052909211335,2009-06-01,2009-06-01
143.173.228.248,US,CA,San Jose,95134,37.425,-121.946,NET-143-173-0-0-1,LRMSC1,1991-07-05,1990-06-30
175.231.188.62,KR,,,,37.5112,126.9741,NET-175-0-0-0-0,APNIC-175,2010-07-30,2009-08-03
11.187.83.199,US,,,,37.751,-97.822,NET-11-0-0-0-1,DODIIS,2007-08-22,1984-01-19
194.143.245.194,HU,PE,Gödöllő,2100,47.6,19.3667,NET-194-0-0-0-1,RIPE-CBLK2,2009-03-25,1993-07-21
232.26.254.67,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
91.23.117.209,DE,ST,Merseburg,06217,51.3667,12.0,NET-91-0-0-0-1,91-RIPE,2009-05-18,2005-06-30
15.238.14.220,US,CA,Palo Alto,94304,37.3762,-122.1826,NET-15-104-0-0-1,HPE-15-Z-INTERNET,2017-06-07,1994-07-01
207.103.251.88,US,PA,Philadelphia,19114,40.0684,-75.0065,NET-207-103-0-0-1,VOICENET-C1,2015-07-10,1996-04-16
3.216.120.183,US,CT,Fairfield,06828,41.1412,-73.2637,NET-3-0-0-0-1,GE-INTERNET,2008-03-28,1988-02-23
206.96.42.243,US,MO,Chesterfield,63017,38.65,-90.5334,NET-206-96-0-0-1,SAVVIS,2005-03-21,1995-08-15
14.203.240.119,AU,NSW,Double Bay,2028,-33.8778,151.2435,NET-14-0-0-0-1,APNIC-14,2010-07-30,2008-01-22
88.215.142.29,RU,STA,Stavropol,,45.0428,41.9734,NET-88-0-0-0-1,88-RIPE,2009-05-18,2004-04-01
149.170.68.83,GB,ENG,Manchester,M40,53.4663,-2.1342,NET-149-170-0-0-1,RIPE-ERX-149-170-0-0,2003-10-15,2003-10-15
5.53.239.158,BG,24,Chirpan,6200,42.2,25.3333,NET-5-0-0-0-1,RIPE-5,2010-12-13,2010-11-30
193.81.189.132,AT,2,Villach,9500,46.6112,13.836,NET-193-0-0-0-1,RIPE-CBLK,2009-03-25,1992-08-12
224.184.79.177,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
60.95.130.68,JP,13,Tokyo,100-0001,35.6427,139.7677,NET-60-0-0-0-1,APNIC-60,2010-07-30,2003-04-06
120.83.167.139,CN,44,Guangzhou,,23.1167,113.25,NET-120-0-0-0-1,APNIC-120,2010-07-30,2007-01-17
82.194.15.230,AZ,BA,Baku,,40.3953,49.8822,NET-82-0-0-0-1,82-RIPE,2004-03-16,2002-11-23
218.67.199.49,CN,12,Tianjin,,39.1422,117.1767,NET-218-0-0-0-1,APNIC4,2010-07-30,2000-12-07
255.75.236.136,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
246.228.83.27,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
54.146.146.73,US,VA,Ashburn,20149,39.0481,-77.4729,NET-54-144-0-0-1,AMAZON,2014-11-13,2014-10-23
36.159.73.182,CN,,,,34.7725,113.7266,NET-36-0-0-0-1,APNIC-36,2011-04-12,2010-10-26
192.187.121.158,US,MO,Kansas City,64116,39.1472,-94.5735,NET-192-187-121-152-1,DS-121-153-159,2017-03-26,2017-03-26
82.249.226.12,FR,NOR,Conde-sur-Risle,27290,49.3103,0.6486,NET-82-0-0-0-1,82-RIPE,2004-03-16,2002-11-23
183.205.154.221,CN,33,Taoshan,,27.8456,120.4928,NET-183-0-0-0-1,APNIC-183,2010-07-30,2009-04-30
59.31.19.117,KR,43,Jecheon,,37.1361,128.2119,NET-59-0-0-0-1,APNIC-59,2010-07-30,2004-05-04
41.54.216.109,ZA,,,,-29.0,24.0,NET-41-0-0-0-1,NET41,2010-11-09,2005-04-12
237.205.204.80,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
150.117.213.221,TW,,Taipei,,25.0418,121.4966,NET-150-0-0-0-0,APNIC-ERX-150,2010-07-30,1993-05-01
232.4.212.96,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
18.10.48.211,US,MA,Cambridge,02139,42.3646,-71.1028,NET-18-0-0-0-1,MIT,2017-04-18,1994-01-01
38.254.157.217,US,,,,37.751,-97.822,NET-38-0-0-0-1,COGENT-A,2011-05-20,1991-04-16
83.210.196.123,IE,,,,53.3472,-6.2439,NET-83-0-0-0-1,83-RIPE,2004-03-16,2003-11-17
226.110.175.233,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
16.132.203.123,US,CA,Palo Alto,94304,37.3762,-122.1826,NET-16-0-0-0-1,HPE-15,2017-06-07,1989-05-18
124.125.102.61,IN,MH,Mumbai,,18.975,72.8258,NET-124-0-0-0-1,APNIC-124,2010-07-30,2005-01-27
96.121.251.4,US,,,,37.751,-97.822,NET-96-64-0-0-1,CABLE-1,2016-08-31,2008-02-21
209.84.242.37,US,,,,37.751,-97.822,NET-209-84-0-0-1,LVLT-ORG-209-84,2012-02-24,1997-05-01
213.18.222.8,GB,,,,51.4964,-0.1224,NET-213-0-0-0-1,RIPE-213,2009-03-25,NA
253.78.252.213,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
120.179.22.163,ID,JK,Jakarta,,-6.1744,106.8294,NET-120-0-0-0-1,APNIC-120,2010-07-30,2007-01-17
252.148.139.45,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
135.67.10.166,US,,,,37.751,-97.822,NET-135-65-0-0-1,ATT-135-65-73-B,2012-04-02,1996-04-30
159.25.143.22,DE,NW,,,51.45,7.0167,NET-159-25-0-0-1,RIPE-ERX-159-25-0-0,2003-10-29,2003-10-29
5.195.134.13,AE,,,,24.0,54.0,NET-5-0-0-0-1,RIPE-5,2010-12-13,2010-11-30
94.125.134.36,GB,ENG,Coventry,CV1,52.4167,-1.55,NET-94-0-0-0-1,94-RIPE,2009-05-18,2007-07-30
96.170.4.17,US,,,,37.751,-97.822,NET-96-128-0-0-1,CABLE-1,2016-08-31,2007-05-02
37.247.217.109,PL,,,,52.2394,21.0362,NET-37-0-0-0-1,RIPE-37,2011-01-17,2010-11-30
115.9.41.241,KR,,,,37.5112,126.9741,NET-115-0-0-0-1,APNIC-115,2010-07-30,2007-10-29
165.70.234.162,US,TX,Dallas,75225,32.865,-96.7914,NET-165-70-0-0-1,MSTAR-NET-B,1993-04-15,1993-04-15
227.105.167.121,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
37.88.85.118,DE,,,,51.2993,9.491,NET-37-0-0-0-1,RIPE-37,2011-01-17,2010-11-30
52.18.65.85,IE,L,Dublin,,53.3389,-6.2595,NET-52-16-0-0-1,AMAZON-DUB,2016-09-28,2016-09-28
122.4.149.86,CN,37,Jinan,,36.6683,116.9972,NET-122-0-0-0-1,APNIC-122,2010-07-30,2006-01-06
205.190.98.99,US,IL,Schaumburg,60195,42.0631,-88.1099,NET-205-190-98-0-1,C103249,1995-04-25,1995-04-24
160.223.159.104,CA,QC,Saint-Bruno,j3v 6e6,48.4668,-71.6491,NET-160-223-0-0-1,BOMBARDIERGMT,1995-05-09,1995-05-09
